page,text,x0,x1,top,bottom,page_width,page_height,font_name,font_size,line_center,page_center,center_score,left_ratio,width_ratio,is_all_caps
28,Kelompok ini tidak mencakup,113.45,289.63399999999996,791.27,803.27,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,201.54199999999997,297.7,0.16150151158884787,0.19054417198522003,0.29590863285186425,False
28,- pertanian yang menghasilkan produk-produk yang disebutkan di,116.85,524.194,805.48,817.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.000000000000014,320.522,297.7,0.03833053409472624,0.1962546187437017,0.684151830702049,False
28,"atas (kecuali penanaman pohon gabus), lihat golongan pokok 01;",134.65,518.854,819.48,831.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,326.752,297.7,0.04879408800806184,0.22615048706751764,0.6452872018810885,False
28,"- pertanian jamur dan truffles, lihat subgolongan 0113;",116.85,452.2899999999999,833.6750000000001,845.6750000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,284.56999999999994,297.7,0.02205240174672498,0.1962546187437017,0.5633859590191467,False
28,"- pertanian buah beri dan aneka kacang, lihat subgolongan 0125;",116.85,513.6580000000001,847.7,859.7,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,315.2540000000001,297.7,0.029482700705408278,0.1962546187437017,0.666456163923413,False
29,- 29 -,267.5,299.5,37.30000000000007,49.30000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,283.5,297.7,0.023849512932482348,0.4492777964393685,0.05374538125629829,False
29,"- pengumpulan kayu bakar, lihat subgolongan 0220.",116.85,437.08599999999996,72.73000000000002,84.73000000000002,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,276.96799999999996,297.7,0.0348202888814243,0.1962546187437017,0.5378501847497481,False
29,024 JASA PENUNJANG KEHUTANAN,70.825,307.22599999999994,100.92000000000007,112.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,189.02549999999997,297.7,0.18252351360429966,0.11895364460866645,0.3970456835740678,True
29,Lihat subgolongan 0240.,113.45,259.60999999999996,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,186.52999999999997,297.7,0.1867148135707088,0.19054417198522003,0.24548202888814238,False
29,0240 JASA PENUNJANG KEHUTANAN,70.825,307.22599999999994,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,189.02549999999997,297.7,0.18252351360429966,0.11895364460866645,0.3970456835740678,True
29,Subgolongan ini mencakup pelaksanaan kegiatan kehutanan atas,113.45,524.138,157.33000000000004,169.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.79400000000004,297.7,0.03542828350688621,0.19054417198522003,0.6897682230433323,False
29,dasar balas jasa atau kontrak.,113.45,293.3179999999999,171.55000000000007,183.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,203.38399999999996,297.7,0.15840779308028222,0.19054417198522003,0.30209606986899556,False
29,Subgolongan ini mencakup,113.45,274.178,185.55000000000007,197.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,193.814,297.7,0.17448102116224387,0.19054417198522003,0.26994961370507226,False
29,"- kegiatan jasa kehutanan, seperti inventarisasi hutan, jasa",116.85,524.278,199.55000000000007,211.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.564,297.7,0.038401074907625184,0.1962546187437017,0.6842929123278468,False
29,"konsultasi manajemen kehutanan, pengevaluasian kayu,",134.65,524.206,213.7500000000001,225.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.428,297.7,0.05328854551561977,0.22615048706751764,0.6542761168962044,False
29,"pencegahan kebakaran hutan, pengendalian hama hutan, serta",134.65,524.0979999999998,227.7500000000001,239.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.3739999999999,297.7,0.053197850184749616,0.22615048706751764,0.6540947262344641,False
29,penyewaan perlengkapan dan peralatan kehutanan yang disertai,134.65,523.918,241.95000000000005,253.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.284,297.7,0.05304669129996642,0.22615048706751764,0.6537924084648976,False
29,dengan operator;,134.65,234.41799999999998,255.95000000000005,267.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,184.534,297.7,0.19006718172657036,0.22615048706751764,0.16756466241182394,False
29,"- kegiatan jasa pemanenan kayu, seperti pengangkutan kayu di",116.85,523.8460000000001,270.1500000000001,282.1500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.34800000000007,297.7,0.038038293584145254,0.1962546187437017,0.683567349680887,False
29,dalam hutan yang terasosisasi dengan kegiatan pemanenan kayu.,134.65,524.2180000000001,284.1700000000001,296.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.434,297.7,0.05329862277460537,0.22615048706751764,0.6542962714141756,False
29,Subgolongan ini tidak mencakup,113.45,307.958,298.1700000000001,310.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,210.704,297.7,0.1461135371179039,0.19054417198522003,0.32668458179375215,False
29,"- pembenihan tanaman hutan, lihat subgolongan 0210;",116.85,453.2859999999999,312.3800000000001,324.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,285.0679999999999,297.7,0.021215989250923852,0.1962546187437017,0.5650587840107489,False
29,"- pengeringan lahan kehutanan, lihat subgolongan 4312;",116.85,462.27399999999994,326.3800000000001,338.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,289.56199999999995,297.7,0.013668122270742416,0.1962546187437017,0.5801545179711118,False
29,"- pembersihan lokasi pembangunan, lihat subgolongan 4312.",116.85,488.3020000000001,340.58000000000004,352.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,302.576,297.7,0.008189452468928507,0.1962546187437017,0.6238696674504537,False
29,02401 JASA LINGKUNGAN HUTAN,70.825,279.02599999999995,368.7800000000001,380.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,174.92549999999997,297.7,0.2062050722203561,0.11895364460866645,0.34968256634195494,True
29,Kelompok ini mencakup kegiatan pemanfaatan jasa/kondisi,113.45,524.198,382.7800000000001,394.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.824,297.7,0.035478669801813946,0.19054417198522003,0.6898689956331878,False
29,"lingkungan di dalam hutan, mulai dari pemanfaatan kondisi",113.45,524.1139999999999,396.80000000000007,408.80000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.782,297.7,0.035408128988915,0.19054417198522003,0.6897279140073899,False
29,lingkungan berupa pemanfaatan potensi ekosistem (seperti fungsi,113.45,524.1380000000003,411.0000000000001,423.0000000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.79400000000015,297.7,0.035428283506886406,0.19054417198522003,0.6897682230433327,False
29,"konservasi dan lindung), pemanfaatan jasa lingkungan hutan (air,",113.45,523.8380000000001,425.0,437.0,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.64400000000006,297.7,0.03517635203224735,0.19054417198522003,0.6892643600940546,False
29,"udara), keadaan iklim, fenomena alam, kekhasan jenis, dan keunikan",113.45,524.414,439.2,451.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.932,297.7,0.03566006046355396,0.19054417198522003,0.6902317769566678,False
29,"spesies. Kegiatan ini dapat dilakukan di dalam hutan alam, hutan",113.45,523.9459999999999,453.2,465.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.698,297.7,0.03526704736311722,0.19054417198522003,0.6894457507557943,False
29,"semialami, maupun hutan tanaman.",113.45,330.27799999999996,467.40000000000003,479.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,221.86399999999998,297.7,0.12736983540476993,0.19054417198522003,0.36417198522002014,False
29,02402 JASA PENGGUNAAN KAWASAN KEHUTANAN,70.825,382.9459999999999,495.40000000000003,507.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,226.88549999999995,297.7,0.11893600940544179,0.11895364460866645,0.5242206919717836,True
29,Kelompok ini mencakup jasa kehutanan bidang penggunaan kawasan,113.45,524.27,509.63,521.63,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.86,297.7,0.03553913335572729,0.19054417198522003,0.6899899227410144,False
29,hutan tanpa mengubah fungsi dan peruntukan kawasan hutan.,113.45,491.7499999999999,523.63,535.63,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,302.59999999999997,297.7,0.008229761504870637,0.19054417198522003,0.6353711790393012,False
29,02409 JASA PENUNJANG KEHUTANAN LAINNYA,70.825,363.854,551.8299999999999,563.8299999999999,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,217.3395,297.7,0.13496892845146122,0.11895364460866645,0.4921548538797447,True
29,Kelompok ini mencakup,113.45,255.85399999999998,566.03,578.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,184.652,297.7,0.1898689956331878,0.19054417198522003,0.2391736647631844,False
29,"- kegiatan jasa kehutanan, seperti inventarisasi hutan, jasa",116.85,524.278,580.02,592.02,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.564,297.7,0.038401074907625184,0.1962546187437017,0.6842929123278468,False
29,"konsultasi manajemen kehutanan, pengevaluasian kayu,",134.65,524.206,594.03,606.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.428,297.7,0.05328854551561977,0.22615048706751764,0.6542761168962044,False
29,"pencegahan kebakaran hutan, pengendalian hama hutan, serta",134.65,524.0979999999998,608.23,620.23,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.3739999999999,297.7,0.053197850184749616,0.22615048706751764,0.6540947262344641,False
29,penyewaan perlengkapan dan peralatan kehutanan yang disertai,134.65,523.918,622.25,634.25,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.284,297.7,0.05304669129996642,0.22615048706751764,0.6537924084648976,False
29,dengan operator;,134.65,234.41799999999998,636.45,648.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,184.534,297.7,0.19006718172657036,0.22615048706751764,0.16756466241182394,False
29,"- kegiatan jasa pemanenan kayu, seperti pengangkutan kayu di",116.85,523.8460000000001,650.45,662.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.34800000000007,297.7,0.038038293584145254,0.1962546187437017,0.683567349680887,False
29,dalam hutan yang terasosisasi dengan kegiatan pemanenan kayu.,134.65,524.2180000000001,664.6500000000001,676.6500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.434,297.7,0.05329862277460537,0.22615048706751764,0.6542962714141756,False
29,Kelompok ini tidak mencakup,113.45,289.63399999999996,678.6500000000001,690.65,595.4,935.6,BCDEEE+BookmanOldStyle,11.999999999999972,201.54199999999997,297.7,0.16150151158884787,0.19054417198522003,0.29590863285186425,False
29,"- pembenihan tanaman hutan, lihat subgolongan 0210;",116.85,453.2859999999999,692.65,704.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,285.0679999999999,297.7,0.021215989250923852,0.1962546187437017,0.5650587840107489,False
29,"- pengeringan lahan kehutanan, lihat subgolongan 4312;",116.85,462.27399999999994,706.85,718.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,289.56199999999995,297.7,0.013668122270742416,0.1962546187437017,0.5801545179711118,False
29,"- pembersihan lokasi pembangunan, lihat subgolongan 4312;",116.85,488.3020000000001,720.85,732.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,302.576,297.7,0.008189452468928507,0.1962546187437017,0.6238696674504537,False
29,"- pengelolaan air di kawasan hutan, lihat subgolongan 3600;",116.85,484.46200000000005,735.08,747.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,300.656,297.7,0.004964729593550584,0.1962546187437017,0.6174202216996978,False
29,"- pengusahaan tenaga panas bumi di kawasan hutan, lihat",116.85,523.99,749.08,761.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.42,297.7,0.03815922069197183,0.1962546187437017,0.6838092038965401,False
29,kelompok 06202;,134.65,236.29,763.28,775.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,185.47,297.7,0.18849512932482365,0.22615048706751764,0.17070876721531741,False
29,"- kegiatan penangkapan dan penyimpanan karbon, lihat",116.85,524.1339999999999,777.28,789.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.49199999999996,297.7,0.03828014779979841,0.1962546187437017,0.6840510581121934,False
29,subgolongan 3900;,134.65,246.646,791.27,803.27,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,190.648,297.7,0.1797984548202889,0.22615048706751764,0.18810211622438694,False
29,"- aktivitas taman botani, kebun binatang, dan cagar alam, lihat",116.85,524.2299999999998,805.48,817.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.000000000000014,320.5399999999999,297.7,0.038360765871682766,0.1962546187437017,0.684212294255962,False
29,golongan 914;,134.65,217.45000000000002,819.48,831.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,176.05,297.7,0.20431642593214644,0.22615048706751764,0.13906617400067184,False
29,- aktivitas pembangkitan tenaga listrik tenaga surya dan angin di,116.85,523.834,833.6750000000001,845.6750000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.342,297.7,0.03802821632515955,0.1962546187437017,0.6835471951629156,False
29,"hutan, lihat subgolongan 3511.",134.65,320.36199999999997,847.7,859.7,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,227.50599999999997,297.7,0.11789385287201884,0.22615048706751764,0.31191132012092704,False
30,- 30 -,288.9,320.90000000000003,37.30000000000007,49.30000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,304.9,297.7,0.012092710782667096,0.48522002015451793,0.05374538125629839,False
30,03 PERIKANAN,70.825,184.91,86.92000000000007,98.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,127.8675,297.7,0.2852410144440712,0.11895364460866645,0.19161068189452468,True
30,"Golongan pokok ini mencakup penangkapan dan budi daya ikan,",113.45,524.126,100.92000000000007,112.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.788,297.7,0.03541820624790061,0.19054417198522003,0.6897480685253611,False
30,"pengumpulan ikan, krustasea, moluska, dan biota air lainnya dari air",113.45,523.982,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.716,297.7,0.03529727914007393,0.19054417198522003,0.6895062143097077,False
30,"laut, air payau, atau air tawar (misalnya tanaman air, mutiara, dan",113.45,523.9939999999997,129.1300000000001,141.1300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.72199999999987,297.7,0.03530735639905925,0.19054417198522003,0.6895263688276784,False
30,karang).,113.45,161.846,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,137.648,297.7,0.2688142425260329,0.19054417198522003,0.08128317097749413,False
30,Golongan pokok ini juga mencakup aktivitas jasa insidental terkait,113.45,524.006,157.33000000000004,169.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.728,297.7,0.035317433658045044,0.19054417198522003,0.68954652334565,False
30,"penangkapan atau budi daya ikan di air laut, air payau, atau air tawar.",113.45,523.7539999999998,171.55000000000007,183.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.6019999999999,297.7,0.03510581121934822,0.19054417198522003,0.6891232784682564,False
30,Golongan pokok ini tidak mencakup,113.45,327.182,185.55000000000007,197.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,220.316,297.7,0.12996976822304332,0.19054417198522003,0.35897211958347336,False
30,"- pembuatan dan reparasi kapal dan perahu, lihat subgolongan",116.85,524.2060000000001,199.55000000000007,211.55000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.5280000000001,297.7,0.03834061135371194,0.1962546187437017,0.6841719852200203,False
30,"3011, 3315;",134.65,205.51,213.7500000000001,225.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,170.07999999999998,297.7,0.21434329862277463,0.22615048706751764,0.1190124286194155,False
30,"- pemrosesan ikan, krustasea, atau moluska, baik di pabrik yang di",116.85,524.0139999999999,227.7500000000001,239.7500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.43199999999996,297.7,0.03817937520994285,0.1962546187437017,0.6838495129324822,False
30,"darat ataupun pabrik yang di kapal, lihat golongan 102;",134.65,465.43,241.95000000000005,253.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,300.04,297.7,0.003930131004366866,0.22615048706751764,0.5555592878736983,False
30,"- olahraga atau aktivitas rekreasi pemancingan, lihat subgolongan",116.85,523.9540000000001,255.95000000000005,267.95000000000005,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.40200000000004,297.7,0.03812898891501521,0.1962546187437017,0.6837487403426269,False
30,9319.,134.65,168.09,270.1500000000001,282.1500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,151.37,297.7,0.2457675512260665,0.22615048706751764,0.05616392341283171,False
30,031 PENANGKAPAN IKAN DAN BIOTA AIR LAINNYA,70.825,393.62600000000003,298.1700000000001,310.1700000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,232.2255,297.7,0.10996724890829691,0.11895364460866645,0.5421582129660734,True
30,"Golongan ini mencakup kegiatan ""penangkapan ikan"", yaitu",113.45,524.258,312.3800000000001,324.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.85400000000004,297.7,0.03552905609674178,0.19054417198522003,0.6899697682230435,False
30,"pemungutan, penangkapan organisme air liar (tidak dibudidayakan)",113.45,524.078,326.3800000000001,338.3800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.764,297.7,0.03537789721195839,0.19054417198522003,0.6896674504534767,False
30,"yang masih hidup (terutama semua jenis ikan, moluska dan",113.45,524.0419999999999,340.58000000000004,352.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.746,297.7,0.03534766543500167,0.19054417198522003,0.6896069868995632,False
30,"krustasea), termasuk tumbuhan air, ikan hias, dan benih ikan, yang",113.45,523.97,354.58000000000004,366.58000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.71000000000004,297.7,0.03528720188108843,0.19054417198522003,0.6894860597917367,False
30,"berada di laut, pesisir, atau perairan darat untuk konsumsi atau",113.45,524.014,368.7800000000001,380.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.732,297.7,0.035324151830702116,0.19054417198522003,0.6895599596909642,False
30,"tujuan lain, baik dilakukan menggunakan tangan atau berbagai jenis",113.45,524.0419999999999,382.7800000000001,394.7800000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.746,297.7,0.03534766543500167,0.19054417198522003,0.6896069868995632,False
30,"alat tangkap, seperti jaring dan peralatan pancing lainnya, termasuk",113.45,524.0540000000002,396.80000000000007,408.80000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.7520000000001,297.7,0.03535774269398746,0.19054417198522003,0.6896271414175348,False
30,menggunakan kapal (mencakup juga kegiatan pengolahan dan,113.45,524.0060000000001,411.0000000000001,423.0000000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.72800000000007,297.7,0.03531743365804514,0.19054417198522003,0.6895465233456501,False
30,pengawetan hasil tangkapan jika kapal ini melakukan penangkapan,113.45,524.2699999999999,425.0,437.0,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.85999999999996,297.7,0.03553913335572719,0.19054417198522003,0.6899899227410142,False
30,ikan). Kegiatan tersebut dapat dilakukan di daerah pasang sekitar,113.45,523.9339999999999,439.2,451.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.69199999999995,297.7,0.03525697010413161,0.19054417198522003,0.6894255962378231,False
30,garis pantai (misalnya pengumpulan moluska seperti remis/kepah,113.45,524.0539999999999,453.2,465.2,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.75199999999995,297.7,0.03535774269398718,0.19054417198522003,0.6896271414175342,False
30,"dan tiram), laut pesisir pantai, atau laut lepas. Kegiatan ini juga",113.45,523.9100000000002,467.40000000000003,479.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.6800000000001,297.7,0.035236815586160784,0.19054417198522003,0.6893852872018814,False
30,mencakup penangkapan ikan pada perairan yang dipulihkan stok,113.45,524.1700000000002,481.40000000000003,493.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,318.8100000000001,297.7,0.03545515619751449,0.19054417198522003,0.6898219684245889,False
30,ikannya.,113.45,164.642,495.40000000000003,507.40000000000003,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,139.046,297.7,0.26646624118239837,0.19054417198522003,0.08597917366476318,False
30,0311 PENANGKAPAN IKAN DAN BIOTA AIR LAINNYA DI LAUT,70.825,447.254,523.63,535.63,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,259.03950000000003,297.7,0.06493197850184743,0.11895364460866645,0.6322287537789721,True
30,Lihat kelompok 03110.,113.45,249.07399999999998,537.8299999999999,549.8299999999999,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,181.262,297.7,0.19556264696002687,0.19054417198522003,0.22778636210950617,False
30,03110 PENANGKAPAN IKAN DAN BIOTA AIR LAINNYA DI LAUT,70.825,447.254,566.03,578.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,259.03950000000003,297.7,0.06493197850184743,0.11895364460866645,0.6322287537789721,True
30,Kelompok ini mencakup,113.45,255.85399999999998,580.02,592.02,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,184.652,297.7,0.1898689956331878,0.19054417198522003,0.2391736647631844,False
30,- penangkapan ikan untuk tujuan komersial di samudra dan,116.85,524.0139999999998,594.03,606.03,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.4319999999999,297.7,0.03817937520994275,0.1962546187437017,0.683849512932482,False
30,"pesisir, meliputi ikan bersirip (tuna, cakalang, hiu pari), krustasea",134.65,523.906,608.23,620.23,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.27799999999996,297.7,0.05303661404098081,0.22615048706751764,0.6537722539469264,False
30,"(udang, rajungan, kepiting, dan sebangsanya), moluska (kerang,",134.65,523.9900000000001,622.25,634.25,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.32000000000005,297.7,0.05310715485387985,0.22615048706751764,0.6539133355727245,False
30,"tiram, cumi-cumi, gurita, siput, dan sebangsanya), coelenterata",134.65,524.176,636.45,648.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.413,297.7,0.0532633523681559,0.22615048706751764,0.6542257306012766,False
30,"(ubur-ubur dan sebangsanya), ekinodermata (teripang, bulu babi,",134.65,523.9380000000001,650.45,662.45,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.29400000000004,297.7,0.05306348673160909,0.22615048706751764,0.653825999328183,False
30,"dan sebangsanya), amfibi (kodok dan sebangsanya), reptilia",134.65,524.1460000000001,664.6500000000001,676.6500000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.398,297.7,0.053238159220692034,0.22615048706751764,0.6541753443063488,False
30,"(buaya, penyu, kura-kura, biawak, ular air, dan sebangsanya),",134.65,524.044,678.6500000000001,690.65,595.4,935.6,BCDEEE+BookmanOldStyle,11.999999999999972,329.347,297.7,0.053152502519314734,0.22615048706751764,0.6540040309035943,False
30,"alga (rumput laut dan tumbuhan lain yang hidupnya di dalam air),",134.65,523.93,692.65,704.65,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.28999999999996,297.7,0.053056768558951924,0.22615048706751764,0.6538125629828686,False
30,dan biota air lainnya;,134.65,261.052,706.85,718.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,197.851,297.7,0.16770070540812898,0.22615048706751764,0.21229761504870678,False
30,- kegiatan penangkapan ikan dan biota air laut lainnyayang,116.85,524.1100000000001,720.85,732.85,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.4800000000001,297.7,0.03825999328182749,0.1962546187437017,0.6840107490762515,False
30,"dilindungi, dicakup dalam apendiks Convention on International",134.65,524.3020000000001,735.08,747.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.47600000000006,297.7,0.05336916358750431,0.22615048706751764,0.6544373530399734,False
30,"Trade in Endangered Species of Wild Fauna and Flora (CITES),",134.65,524.2779999999999,749.08,761.08,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.46399999999994,297.7,0.05334900906953301,0.22615048706751764,0.6543970440040308,False
30,dan/atau dibatasi berdasarkan ketentuan perundangan yang,134.65,524.362,763.28,775.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.506,297.7,0.05341954988243195,0.22615048706751764,0.6545381256298287,False
30,"berlaku, seperti paus, dugong, penyu, lumba-lumba, ikan",134.65,524.218,777.28,789.28,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.43399999999997,297.7,0.05329862277460528,0.22615048706751764,0.6542962714141753,False
30,"napoleon, kuda laut, buaya air asin, karang keras dan karang",134.65,523.8699999999999,791.27,803.27,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,329.25999999999993,297.7,0.0530063822640241,0.22615048706751764,0.653711790393013,False
30,"lunak, capungan banggai, serta hiu dan pari.",134.65,401.49399999999997,805.48,817.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.000000000000014,268.072,297.7,0.049761504870675155,0.22615048706751764,0.4481760161236143,False
30,Subgolongan ini juga mencakup,113.45,303.146,819.48,831.48,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,208.298,297.7,0.15015451797111184,0.19054417198522003,0.3186026200873363,False
30,"- pengumpulan biota laut dan material laut lainnya, seperti mutiara",116.85,523.7980000000001,833.6750000000001,845.6750000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.32400000000007,297.7,0.03799798454820302,0.1962546187437017,0.6834867316090025,False
30,"alam, terumbu karang, bunga karang, rumput laut, dan alga.",134.65,497.56599999999986,847.7,859.7,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,316.10799999999995,297.7,0.03091703056768552,0.22615048706751764,0.6095330870003356,False
31,- 31 -,267.5,299.5,37.30000000000007,49.30000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,283.5,297.7,0.023849512932482348,0.4492777964393685,0.05374538125629829,False
31,Subgolongan ini tidak mencakup,113.45,307.958,72.73000000000002,84.73000000000002,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,210.704,297.7,0.1461135371179039,0.19054417198522003,0.32668458179375215,False
31,"- penangkapan mamalia laut di darat, seperti singa laut dan anjing",116.85,523.8220000000001,86.92000000000007,98.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.33600000000007,297.7,0.038018139066174135,0.1962546187437017,0.6835270406449447,False
31,"laut, lihat subgolongan 0170;",134.65,307.98999999999995,100.92000000000007,112.92000000000007,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,221.32,297.7,0.12828350688612697,0.22615048706751764,0.2911320120927107,False
31,"- pengolahan ikan paus di kapal pabrik, lihat golongan 101;",116.85,479.11000000000007,115.13000000000011,127.13000000000011,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,297.98,297.7,0.00047027208599265965,0.1962546187437017,0.608431306684582,False
31,"- pengolahan ikan, krustasea, dan moluska di pabrik, baik di kapal",116.85,523.9899999999999,129.1300000000001,141.1300000000001,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,320.41999999999996,297.7,0.03815922069197174,0.1962546187437017,0.68380920389654,False
31,"maupun di darat, lihat golongan 102;",134.65,355.1259999999999,143.33000000000004,155.33000000000004,595.4,935.6,BCDEEE+BookmanOldStyle,12.0,244.88799999999998,297.7,0.08870003359086331,0.22615048706751764,0.37029895868323803,False
